,0,1,2,3,4,5,6,7
49,13.0,-21.0,-19.0,11.0,1.0,25.0,4.0,20.0
50,14.0,-14.0,8.0,-21.0,11.0,23.0,-5.0,-9.0
51,22.0,-29.0,7.0,19.0,0.0,-5.0,-3.0,-3.0
52,-6.0,18.0,11.0,-28.0,21.0,12.0,-15.0,25.0
53,-5.0,6.0,-1.0,28.0,-22.0,-17.0,-30.0,4.0
54,-21.0,1.0,25.0,-27.0,26.0,-28.0,15.0,-32.0
55,-11.0,11.0,-26.0,-17.0,18.0,-32.0,23.0,11.0
56,11.0,9.0,20.0,29.0,17.0,-29.0,3.0,28.0
57,2.0,19.0,8.0,12.0,-31.0,-12.0,-19.0,19.0
58,-2.0,9.0,2.0,-4.0,29.0,-4.0,-32.0,3.0
59,-31.0,28.0,-15.0,-22.0,-11.0,-9.0,15.0,19.0
60,-7.0,15.0,4.0,-26.0,6.0,-20.0,-8.0,-30.0
61,-30.0,-13.0,28.0,4.0,-30.0,-18.0,25.0,-24.0
62,-11.0,5.0,-9.0,-10.0,-25.0,-18.0,-23.0,12.0
63,-29.0,-5.0,0.0,-29.0,-10.0,-30.0,-13.0,-15.0
64,2.0,-17.0,25.0,-12.0,25.0,-27.0,-27.0,8.0
65,4.0,12.0,-9.0,-26.0,-31.0,-30.0,29.0,-24.0
66,17.0,29.0,22.0,14.0,-3.0,-16.0,8.0,-31.0
67,-5.0,-16.0,2.0,7.0,-5.0,18.0,24.0,29.0
68,6.0,29.0,24.0,-19.0,-15.0,-4.0,24.0,29.0
69,8.0,-7.0,-5.0,-15.0,5.0,6.0,21.0,-25.0
70,-6.0,-7.0,4.0,-11.0,29.0,-28.0,-1.0,1.0
71,24.0,-21.0,31.0,-13.0,-25.0,25.0,-12.0,11.0
72,-1.0,-31.0,-12.0,0.0,29.0,19.0,17.0,12.0
73,-6.0,-25.0,19.0,-5.0,27.0,-25.0,8.0,-26.0
74,-24.0,23.0,-13.0,-27.0,-18.0,-23.0,16.0,27.0
75,22.0,16.0,-1.0,-17.0,21.0,24.0,8.0,-17.0
76,31.0,-19.0,-22.0,-18.0,24.0,2.0,25.0,31.0
77,3.0,-28.0,-15.0,-2.0,28.0,23.0,-4.0,-16.0
78,0.0,0.0,-30.0,-10.0,28.0,-11.0,-28.0,-9.0
79,-19.0,-4.0,-1.0,-1.0,1.0,-29.0,11.0,4.0
80,-24.0,4.0,-25.0,17.0,-8.0,-23.0,26.0,-10.0
81,-5.0,12.0,-5.0,25.0,4.0,-26.0,3.0,12.0
82,4.0,-12.0,22.0,-2.0,-31.0,-24.0,26.0,-18.0
83,-6.0,5.0,10.0,-5.0,-20.0,28.0,-21.0,1.0
84,-17.0,11.0,-27.0,-26.0,6.0,12.0,-20.0,-2.0
85,-13.0,-29.0,5.0,8.0,-21.0,-11.0,-18.0,27.0
86,8.0,-4.0,1.0,20.0,-25.0,29.0,-12.0,30.0
87,-10.0,8.0,-28.0,15.0,18.0,15.0,-28.0,21.0
88,-31.0,-11.0,-20.0,-16.0,-17.0,9.0,26.0,31.0
89,28.0,23.0,-22.0,3.0,6.0,-28.0,-29.0,27.0
90,7.0,-11.0,-3.0,-27.0,-17.0,21.0,14.0,-12.0
91,23.0,0.0,29.0,-32.0,-11.0,7.0,-26.0,-2.0
92,28.0,6.0,-11.0,10.0,22.0,15.0,-11.0,20.0
93,-16.0,-10.0,-20.0,-10.0,0.0,-29.0,28.0,-4.0
94,4.0,13.0,3.0,22.0,18.0,26.0,-25.0,7.0
95,-13.0,11.0,-27.0,14.0,-3.0,-3.0,-24.0,26.0
96,5.0,-32.0,-10.0,14.0,-21.0,30.0,-22.0,-5.0
97,24.0,-21.0,-12.0,-25.0,-29.0,5.0,-1.0,-12.0
98,-23.0,-2.0,-6.0,23.0,13.0,-14.0,7.0,-16.0
99,-24.0,-8.0,7.0,11.0,18.0,-18.0,11.0,8.0
100,15.0,28.0,-9.0,-14.0,12.0,24.0,-5.0,-7.0
101,-18.0,-22.0,-31.0,4.0,-26.0,1.0,26.0,6.0
102,-2.0,27.0,17.0,-4.0,14.0,-15.0,-23.0,15.0
103,12.0,-26.0,12.0,7.0,-15.0,19.0,12.0,-2.0
104,-23.0,-32.0,10.0,17.0,-26.0,-19.0,-3.0,-19.0
105,-2.0,-26.0,29.0,3.0,12.0,-6.0,-6.0,-9.0
106,27.0,4.0,3.0,-29.0,-7.0,21.0,24.0,2.0
107,-22.0,-6.0,-31.0,15.0,-9.0,-30.0,12.0,19.0
108,7.0,-16.0,25.0,-1.0,-4.0,-20.0,-32.0,-24.0
109,24.0,-17.0,-2.0,-15.0,-16.0,-28.0,-21.0,1.0
110,21.0,-26.0,1.0,-30.0,10.0,-26.0,-11.0,-2.0
111,18.0,16.0,11.0,-10.0,-17.0,-8.0,-9.0,4.0
112,-19.0,30.0,-19.0,-27.0,12.0,-29.0,-19.0,24.0
113,6.0,0.0,20.0,12.0,-19.0,3.0,29.0,13.0
114,-31.0,-17.0,27.0,26.0,-6.0,22.0,19.0,4.0
115,-3.0,23.0,-13.0,-29.0,-6.0,5.0,29.0,-27.0
116,16.0,2.0,0.0,-25.0,13.0,-23.0,-7.0,23.0
117,-26.0,1.0,30.0,-14.0,-16.0,6.0,29.0,30.0
118,-5.0,-19.0,-9.0,14.0,13.0,-14.0,20.0,-31.0
119,14.0,14.0,11.0,5.0,12.0,22.0,9.0,-21.0
120,27.0,13.0,-28.0,25.0,-20.0,-24.0,-29.0,18.0
121,-11.0,0.0,18.0,-4.0,-5.0,-18.0,25.0,-8.0
122,8.0,6.0,27.0,27.0,21.0,-18.0,19.0,3.0
123,30.0,-9.0,-24.0,-1.0,13.0,-19.0,30.0,10.0
124,-4.0,21.0,-15.0,12.0,-28.0,-23.0,7.0,22.0
125,14.0,-8.0,-12.0,-6.0,-32.0,-9.0,29.0,-30.0
126,-30.0,6.0,-32.0,-2.0,-28.0,2.0,-28.0,-32.0
127,-5.0,1.0,-3.0,8.0,9.0,14.0,-10.0,11.0
128,17.0,16.0,-25.0,-26.0,-9.0,26.0,-9.0,1.0
129,-17.0,-12.0,-15.0,1.0,-31.0,-12.0,-7.0,4.0
130,-14.0,12.0,-3.0,-23.0,-28.0,-15.0,20.0,-12.0
131,23.0,-14.0,-6.0,-7.0,-17.0,4.0,28.0,-13.0
132,-24.0,-22.0,2.0,13.0,5.0,-16.0,-14.0,-20.0
133,12.0,31.0,30.0,-13.0,8.0,-13.0,6.0,21.0
134,21.0,3.0,-18.0,19.0,-3.0,-19.0,-2.0,21.0
135,3.0,-15.0,-3.0,-1.0,16.0,-19.0,-3.0,17.0
136,29.0,10.0,-24.0,-20.0,-4.0,-24.0,-8.0,-32.0
137,-20.0,13.0,6.0,-27.0,-27.0,-15.0,-12.0,-4.0
138,0.0,1.0,8.0,-12.0,31.0,16.0,-2.0,10.0
139,-29.0,23.0,-19.0,-11.0,25.0,29.0,14.0,21.0
140,-11.0,-16.0,-22.0,25.0,-18.0,-14.0,22.0,-6.0
141,9.0,-3.0,-21.0,20.0,1.0,-24.0,28.0,-25.0
142,23.0,-10.0,22.0,11.0,20.0,24.0,-22.0,-25.0
143,18.0,24.0,23.0,-17.0,-6.0,-30.0,-31.0,-23.0
144,26.0,-22.0,-22.0,-22.0,13.0,16.0,-14.0,-30.0
145,-15.0,16.0,-26.0,-26.0,-1.0,-18.0,12.0,-7.0
146,3.0,-3.0,-12.0,15.0,-8.0,6.0,15.0,11.0
147,-7.0,23.0,7.0,31.0,-25.0,-29.0,18.0,24.0
148,-29.0,8.0,22.0,22.0,-30.0,-23.0,-3.0,-21.0
149,-16.0,5.0,26.0,15.0,-20.0,21.0,20.0,-23.0
150,-11.0,26.0,12.0,13.0,0.0,-21.0,5.0,-16.0
151,6.0,7.0,-22.0,3.0,-21.0,15.0,19.0,-19.0
152,22.0,-10.0,-32.0,22.0,-7.0,3.0,22.0,4.0
153,4.0,13.0,13.0,-17.0,-21.0,-1.0,9.0,-2.0
154,0.0,15.0,23.0,20.0,10.0,-6.0,24.0,-12.0
155,21.0,-20.0,-16.0,-30.0,16.0,-28.0,6.0,11.0
156,-29.0,28.0,-28.0,12.0,21.0,-13.0,-18.0,-30.0
157,-10.0,26.0,22.0,-16.0,31.0,-5.0,-20.0,7.0
158,11.0,-30.0,-32.0,-16.0,-8.0,-2.0,-31.0,-32.0
159,3.0,-14.0,10.0,8.0,30.0,-5.0,3.0,9.0
160,-28.0,5.0,24.0,11.0,-27.0,-27.0,8.0,30.0
161,-16.0,26.0,-25.0,24.0,11.0,-25.0,-28.0,8.0
162,-23.0,22.0,-17.0,-31.0,22.0,-2.0,-31.0,-28.0
163,15.0,28.0,-27.0,21.0,-7.0,7.0,27.0,-17.0
164,25.0,-22.0,-17.0,29.0,2.0,13.0,-22.0,-21.0
165,-10.0,-32.0,23.0,-20.0,-5.0,-22.0,-4.0,-29.0
166,-1.0,-3.0,-31.0,-18.0,9.0,-31.0,-9.0,16.0
167,-22.0,10.0,26.0,-20.0,27.0,-29.0,2.0,20.0
168,8.0,10.0,-11.0,4.0,-11.0,-15.0,16.0,13.0
169,-24.0,-13.0,-28.0,-10.0,20.0,27.0,23.0,10.0
170,27.0,-30.0,-18.0,14.0,29.0,9.0,-13.0,-29.0
171,13.0,-21.0,-27.0,1.0,-23.0,-17.0,8.0,-31.0
172,-8.0,-4.0,4.0,5.0,1.0,1.0,8.0,19.0
173,-4.0,27.0,-8.0,26.0,-20.0,21.0,-13.0,19.0
174,-28.0,15.0,26.0,-18.0,-31.0,-23.0,-22.0,-16.0
175,21.0,26.0,29.0,28.0,-28.0,-16.0,-28.0,31.0
176,23.0,-8.0,11.0,30.0,26.0,13.0,-21.0,-4.0
177,27.0,22.0,-17.0,28.0,-24.0,-15.0,16.0,-25.0
178,-32.0,-18.0,3.0,-26.0,29.0,-20.0,14.0,7.0
179,7.0,-19.0,-8.0,-8.0,-9.0,11.0,-28.0,-19.0
180,5.0,17.0,-6.0,29.0,6.0,13.0,-8.0,28.0
181,-27.0,30.0,-9.0,-2.0,13.0,16.0,27.0,29.0
182,9.0,-31.0,-17.0,27.0,6.0,29.0,-11.0,-15.0
183,-17.0,-23.0,2.0,-1.0,-21.0,21.0,-32.0,-17.0
184,8.0,-29.0,-20.0,-6.0,29.0,-5.0,29.0,25.0
185,11.0,4.0,24.0,16.0,25.0,3.0,-15.0,18.0
186,-23.0,-13.0,3.0,-6.0,9.0,11.0,13.0,27.0
187,23.0,-23.0,-12.0,25.0,2.0,-23.0,-31.0,-28.0
188,-19.0,0.0,3.0,8.0,-27.0,6.0,-12.0,-14.0
189,-3.0,-13.0,-20.0,-14.0,30.0,-8.0,2.0,6.0
190,-1.0,3.0,-17.0,8.0,0.0,-19.0,2.0,18.0
191,-9.0,-11.0,17.0,29.0,-16.0,26.0,1.0,22.0
192,-19.0,26.0,30.0,29.0,22.0,13.0,-9.0,-23.0
193,24.0,-10.0,-13.0,-5.0,-4.0,16.0,-32.0,-26.0
194,-24.0,21.0,2.0,25.0,-29.0,-10.0,8.0,-25.0
195,-16.0,-30.0,-12.0,13.0,4.0,10.0,22.0,-21.0
196,-10.0,-15.0,26.0,19.0,-11.0,16.0,1.0,-20.0
197,13.0,-3.0,5.0,-29.0,-9.0,-11.0,-32.0,-8.0
198,4.0,-1.0,30.0,-15.0,-20.0,-26.0,16.0,13.0
199,-15.0,-5.0,-5.0,4.0,-11.0,-11.0,5.0,0.0
200,-15.0,-24.0,-1.0,29.0,-7.0,-6.0,28.0,-17.0
201,17.0,4.0,-8.0,13.0,-13.0,-29.0,27.0,-12.0
202,12.0,-21.0,2.0,-10.0,-30.0,9.0,-6.0,-14.0
203,19.0,-21.0,-18.0,7.0,-32.0,-28.0,4.0,10.0
204,-2.0,20.0,15.0,20.0,0.0,-26.0,-22.0,6.0
205,29.0,-31.0,-25.0,16.0,-25.0,19.0,11.0,24.0
206,14.0,1.0,-26.0,30.0,21.0,-30.0,-25.0,-11.0
207,18.0,-2.0,11.0,17.0,28.0,-4.0,1.0,-20.0
208,-14.0,13.0,-28.0,-2.0,15.0,-10.0,28.0,7.0
209,27.0,-9.0,-4.0,-11.0,-15.0,-25.0,-3.0,29.0
210,24.0,-14.0,23.0,28.0,12.0,20.0,0.0,-23.0
211,-26.0,-17.0,31.0,16.0,-2.0,15.0,-9.0,-15.0
212,-12.0,9.0,-30.0,-11.0,-2.0,5.0,13.0,-31.0
213,-9.0,-8.0,-9.0,26.0,8.0,8.0,26.0,-18.0
214,6.0,5.0,15.0,28.0,-20.0,-10.0,27.0,-2.0
215,-6.0,-30.0,-17.0,25.0,-29.0,26.0,5.0,27.0
216,-12.0,-18.0,-18.0,-2.0,-18.0,6.0,0.0,-3.0
217,17.0,28.0,29.0,3.0,25.0,10.0,2.0,19.0
218,-18.0,-28.0,-2.0,27.0,-5.0,-24.0,18.0,14.0
219,30.0,17.0,-9.0,-23.0,1.0,-31.0,2.0,-1.0
220,-17.0,-23.0,8.0,-7.0,13.0,-22.0,-22.0,23.0
221,-27.0,28.0,8.0,-19.0,-5.0,-13.0,10.0,-14.0
222,-12.0,-29.0,-9.0,-30.0,-6.0,-13.0,-16.0,18.0
223,-7.0,10.0,-17.0,-11.0,-29.0,19.0,20.0,-20.0
224,-20.0,-16.0,-25.0,-13.0,23.0,14.0,2.0,-21.0
225,29.0,-18.0,-8.0,21.0,-29.0,-15.0,20.0,12.0
226,28.0,-13.0,-19.0,-28.0,3.0,-25.0,-3.0,22.0
227,3.0,-30.0,19.0,-6.0,29.0,-24.0,-20.0,12.0
228,-23.0,-5.0,-29.0,21.0,23.0,-20.0,25.0,-8.0
229,20.0,-1.0,16.0,-16.0,-26.0,-32.0,12.0,30.0
230,-5.0,-4.0,-19.0,-7.0,-3.0,-31.0,-21.0,-29.0
231,3.0,-9.0,21.0,-20.0,6.0,10.0,0.0,23.0
232,-20.0,-25.0,6.0,-5.0,7.0,17.0,20.0,26.0
233,-19.0,-22.0,-11.0,-7.0,9.0,-26.0,-28.0,9.0
234,2.0,-8.0,-31.0,10.0,11.0,7.0,28.0,-7.0
235,8.0,7.0,-1.0,-22.0,18.0,1.0,-23.0,-28.0
236,29.0,14.0,-2.0,31.0,-12.0,-28.0,12.0,0.0
237,-18.0,-3.0,19.0,-28.0,16.0,-14.0,24.0,22.0
238,18.0,14.0,-6.0,-1.0,7.0,13.0,0.0,25.0
239,16.0,-14.0,21.0,18.0,6.0,-17.0,19.0,-25.0
240,-8.0,5.0,-26.0,0.0,12.0,-20.0,-31.0,25.0
241,6.0,2.0,4.0,-16.0,-31.0,31.0,7.0,-11.0
242,20.0,-20.0,-27.0,-31.0,2.0,23.0,25.0,-26.0
243,24.0,10.0,-17.0,3.0,-4.0,6.0,-4.0,-28.0
244,-32.0,31.0,-30.0,-3.0,-22.0,-22.0,10.0,19.0
245,25.0,-32.0,-4.0,-5.0,-2.0,-2.0,8.0,19.0
246,19.0,14.0,-21.0,-12.0,6.0,25.0,0.0,-29.0
247,-27.0,-24.0,-20.0,-24.0,-28.0,-27.0,-22.0,0.0
248,25.0,-27.0,10.0,-8.0,-5.0,17.0,-23.0,-30.0
249,17.0,9.0,-1.0,6.0,10.0,-12.0,6.0,-28.0
250,-29.0,22.0,17.0,28.0,2.0,-17.0,11.0,18.0
251,-1.0,-22.0,7.0,-30.0,-28.0,31.0,-8.0,17.0
252,8.0,3.0,19.0,-4.0,-1.0,29.0,-12.0,-23.0
253,-7.0,2.0,9.0,5.0,13.0,-28.0,-32.0,28.0
254,-22.0,17.0,5.0,-21.0,-7.0,15.0,-23.0,-12.0
255,30.0,-14.0,15.0,-14.0,-27.0,-13.0,-30.0,18.0
256,10.0,-27.0,-9.0,-2.0,22.0,-5.0,-7.0,-29.0
257,-4.0,-9.0,-28.0,-19.0,14.0,18.0,-22.0,-24.0
258,27.0,20.0,17.0,-6.0,9.0,-25.0,21.0,9.0
259,-5.0,-24.0,-21.0,2.0,21.0,-19.0,29.0,5.0
260,19.0,28.0,-25.0,4.0,-26.0,-17.0,5.0,-12.0
261,-6.0,-21.0,19.0,1.0,2.0,-8.0,25.0,-14.0
262,23.0,21.0,14.0,4.0,-17.0,21.0,9.0,-19.0
263,-28.0,-18.0,-6.0,-14.0,-9.0,26.0,29.0,21.0
264,3.0,18.0,-23.0,-8.0,1.0,-24.0,-25.0,7.0
265,-27.0,-5.0,1.0,-23.0,-25.0,21.0,-23.0,-7.0
266,-25.0,12.0,10.0,9.0,22.0,-11.0,-6.0,1.0
267,2.0,19.0,23.0,-28.0,-15.0,12.0,-5.0,-23.0
268,2.0,-28.0,30.0,20.0,13.0,-2.0,-32.0,24.0
269,26.0,6.0,7.0,-23.0,27.0,25.0,-2.0,-17.0
270,-14.0,10.0,13.0,18.0,3.0,13.0,-25.0,9.0
271,3.0,-6.0,-15.0,15.0,-12.0,15.0,-4.0,9.0
272,-15.0,20.0,-10.0,-29.0,21.0,-17.0,-22.0,-17.0
273,3.0,28.0,15.0,-28.0,-5.0,24.0,-15.0,-17.0
274,3.0,-29.0,-14.0,-20.0,-17.0,-15.0,-28.0,5.0
275,24.0,25.0,-30.0,-22.0,-22.0,-31.0,-26.0,24.0
276,31.0,-7.0,-12.0,-3.0,-9.0,7.0,25.0,27.0
277,-2.0,-30.0,-32.0,24.0,26.0,13.0,-9.0,6.0
278,-3.0,-6.0,-24.0,9.0,31.0,-18.0,10.0,-28.0
279,21.0,-31.0,9.0,21.0,-15.0,-21.0,16.0,-28.0
280,24.0,-9.0,10.0,15.0,14.0,27.0,11.0,-16.0
281,-17.0,-18.0,25.0,27.0,22.0,23.0,-8.0,-29.0
282,25.0,-25.0,-28.0,0.0,30.0,25.0,-21.0,-18.0
283,-15.0,-32.0,23.0,-5.0,31.0,-20.0,-17.0,-25.0
284,-28.0,-26.0,0.0,10.0,1.0,21.0,-1.0,23.0
285,5.0,12.0,8.0,30.0,-17.0,3.0,6.0,17.0
286,-12.0,7.0,-25.0,21.0,-17.0,15.0,-6.0,3.0
287,13.0,14.0,26.0,11.0,23.0,8.0,9.0,30.0
288,-5.0,16.0,-30.0,14.0,-8.0,4.0,11.0,18.0
289,29.0,-24.0,-22.0,26.0,-25.0,-21.0,-7.0,3.0
290,2.0,-13.0,22.0,5.0,-5.0,16.0,17.0,-13.0
291,13.0,-19.0,-9.0,8.0,30.0,2.0,0.0,-24.0
292,-23.0,21.0,1.0,17.0,-20.0,6.0,29.0,-20.0
293,23.0,13.0,-15.0,29.0,19.0,-22.0,-11.0,-32.0
294,-6.0,-26.0,1.0,12.0,9.0,2.0,31.0,-4.0
295,30.0,5.0,15.0,3.0,11.0,-6.0,-12.0,-26.0
296,27.0,12.0,-10.0,2.0,-11.0,-21.0,30.0,-17.0
297,-28.0,-7.0,-1.0,5.0,16.0,-8.0,16.0,3.0
298,21.0,2.0,29.0,13.0,14.0,-9.0,-21.0,-29.0
299,13.0,-23.0,-22.0,-20.0,27.0,-20.0,19.0,1.0
300,-7.0,-29.0,31.0,5.0,23.0,-10.0,15.0,-27.0
301,8.0,3.0,11.0,-29.0,9.0,-28.0,29.0,11.0
302,-11.0,-8.0,-20.0,-30.0,-15.0,-16.0,4.0,-32.0
303,25.0,-27.0,9.0,3.0,-24.0,-25.0,-3.0,-2.0
304,16.0,-14.0,-1.0,2.0,-16.0,23.0,5.0,-11.0
305,12.0,24.0,3.0,28.0,31.0,12.0,-9.0,25.0
306,30.0,-16.0,17.0,1.0,3.0,-13.0,29.0,-15.0
307,-8.0,-3.0,-12.0,-14.0,-26.0,-27.0,-4.0,14.0
308,2.0,8.0,-18.0,-30.0,4.0,-15.0,14.0,-20.0
309,26.0,1.0,4.0,-32.0,6.0,19.0,0.0,-3.0
310,29.0,0.0,-5.0,30.0,-26.0,-24.0,5.0,-15.0
311,17.0,-29.0,10.0,9.0,-7.0,16.0,4.0,8.0
312,-17.0,-24.0,-32.0,13.0,10.0,2.0,-23.0,-13.0
313,5.0,-29.0,5.0,8.0,-12.0,-5.0,-32.0,-3.0
314,-30.0,4.0,27.0,21.0,-13.0,26.0,-28.0,-7.0
315,-9.0,17.0,19.0,-10.0,-7.0,4.0,-25.0,-7.0
316,3.0,17.0,-21.0,-2.0,10.0,20.0,-32.0,14.0
317,27.0,-6.0,-3.0,-13.0,14.0,9.0,-10.0,-4.0
318,-19.0,-6.0,7.0,31.0,16.0,6.0,-15.0,-29.0
319,-25.0,4.0,-22.0,4.0,-7.0,-18.0,0.0,-13.0
320,-30.0,28.0,-26.0,-9.0,5.0,-25.0,-10.0,13.0
321,22.0,-32.0,8.0,3.0,-7.0,-13.0,27.0,-14.0
322,25.0,10.0,-26.0,-1.0,2.0,17.0,-24.0,-6.0
323,-8.0,-10.0,7.0,-17.0,-7.0,-25.0,18.0,18.0
324,0.0,19.0,7.0,-14.0,1.0,-32.0,26.0,1.0
325,-10.0,11.0,4.0,19.0,6.0,10.0,16.0,11.0
326,-18.0,5.0,19.0,5.0,-6.0,-24.0,28.0,-27.0
327,30.0,-22.0,7.0,-23.0,19.0,-20.0,-10.0,12.0
328,-4.0,10.0,-22.0,8.0,0.0,31.0,29.0,23.0
329,-8.0,18.0,-26.0,6.0,9.0,-26.0,-11.0,-25.0
330,-19.0,14.0,3.0,-27.0,28.0,-26.0,-9.0,-24.0
331,30.0,-3.0,11.0,-28.0,-24.0,25.0,9.0,5.0
332,-20.0,31.0,-11.0,13.0,24.0,-5.0,-22.0,-5.0
333,-23.0,-32.0,24.0,-19.0,26.0,17.0,6.0,-1.0
334,24.0,-5.0,-15.0,19.0,1.0,-10.0,19.0,-7.0
335,-18.0,2.0,-32.0,19.0,23.0,-1.0,9.0,-20.0
336,17.0,30.0,-29.0,3.0,15.0,22.0,-26.0,6.0
337,28.0,11.0,5.0,3.0,-32.0,21.0,1.0,-4.0
338,8.0,2.0,-11.0,-22.0,11.0,-21.0,12.0,26.0
339,-27.0,-6.0,15.0,1.0,4.0,-18.0,-13.0,1.0
340,-16.0,-7.0,-19.0,-21.0,6.0,-3.0,-3.0,0.0
341,-6.0,1.0,-28.0,27.0,-23.0,19.0,-1.0,16.0
342,21.0,8.0,-27.0,5.0,-9.0,16.0,-2.0,19.0
343,-29.0,-15.0,-7.0,18.0,16.0,-31.0,-22.0,-26.0
344,-5.0,1.0,-21.0,-30.0,24.0,16.0,-1.0,12.0
345,-28.0,20.0,-25.0,8.0,29.0,-1.0,-12.0,23.0
346,16.0,24.0,19.0,-5.0,22.0,9.0,0.0,5.0
347,-1.0,-28.0,-28.0,-3.0,-32.0,-6.0,-7.0,-12.0
348,-11.0,15.0,-32.0,-6.0,22.0,20.0,-10.0,22.0
349,22.0,14.0,18.0,3.0,-21.0,-22.0,-2.0,-18.0
350,18.0,11.0,-9.0,13.0,-5.0,-7.0,22.0,-25.0
351,-20.0,-1.0,-7.0,28.0,9.0,-32.0,-30.0,3.0
352,-27.0,29.0,27.0,-32.0,29.0,6.0,28.0,-15.0
353,27.0,-13.0,-1.0,7.0,-24.0,-10.0,31.0,-7.0
354,19.0,-31.0,13.0,20.0,12.0,19.0,9.0,13.0
355,-3.0,-20.0,-22.0,-17.0,6.0,11.0,10.0,-11.0
356,13.0,10.0,-27.0,21.0,28.0,-13.0,26.0,-15.0
357,27.0,-7.0,-13.0,-9.0,-28.0,-4.0,-23.0,2.0
358,4.0,28.0,16.0,-6.0,7.0,-26.0,26.0,20.0
359,-3.0,9.0,-29.0,3.0,-12.0,19.0,-30.0,12.0
360,-5.0,-23.0,-29.0,-13.0,17.0,27.0,-4.0,-16.0
361,5.0,-14.0,-31.0,2.0,-32.0,18.0,-15.0,5.0
362,-31.0,-16.0,22.0,23.0,-29.0,-32.0,-20.0,-4.0
363,-14.0,-12.0,-24.0,-29.0,25.0,29.0,27.0,-16.0
364,3.0,-17.0,-7.0,-21.0,22.0,-10.0,16.0,-6.0
365,-27.0,-6.0,7.0,-6.0,4.0,21.0,-9.0,5.0
