,0,1,2,3,4,5,6,7
144,224.0,222.0,224.0,158.0,288.0,158.0,288.0,222.0
145,127.0,297.0,127.0,233.0,191.0,233.0,191.0,297.0
146,100.0,199.0,100.0,135.0,164.0,135.0,164.0,199.0
147,224.0,413.0,224.0,349.0,288.0,349.0,288.0,413.0
148,173.0,386.0,173.0,322.0,237.0,322.0,237.0,386.0
149,100.0,367.0,100.0,303.0,164.0,303.0,164.0,367.0
150,142.0,109.0,142.0,45.0,206.0,45.0,206.0,109.0
151,202.0,316.0,202.0,252.0,266.0,252.0,266.0,316.0
152,201.0,238.0,201.0,174.0,265.0,174.0,265.0,238.0
153,54.0,106.0,54.0,42.0,118.0,42.0,118.0,106.0
154,103.0,595.0,103.0,531.0,167.0,531.0,167.0,595.0
155,52.0,386.0,52.0,322.0,116.0,322.0,116.0,386.0
156,217.0,543.0,217.0,479.0,281.0,479.0,281.0,543.0
157,149.0,124.0,149.0,60.0,213.0,60.0,213.0,124.0
158,87.0,268.0,87.0,204.0,151.0,204.0,151.0,268.0
159,193.0,234.0,193.0,170.0,257.0,170.0,257.0,234.0
160,312.0,413.0,312.0,349.0,376.0,349.0,376.0,413.0
161,184.0,307.0,184.0,243.0,248.0,243.0,248.0,307.0
162,242.0,512.0,242.0,448.0,306.0,448.0,306.0,512.0
163,139.0,202.0,139.0,138.0,203.0,138.0,203.0,202.0
164,58.0,551.0,58.0,487.0,122.0,487.0,122.0,551.0
165,268.0,524.0,268.0,460.0,332.0,460.0,332.0,524.0
166,113.0,120.0,113.0,56.0,177.0,56.0,177.0,120.0
167,193.0,295.0,193.0,231.0,257.0,231.0,257.0,295.0
168,361.0,477.0,361.0,413.0,425.0,413.0,425.0,477.0
169,44.0,456.0,44.0,392.0,108.0,392.0,108.0,456.0
170,172.0,348.0,172.0,284.0,236.0,284.0,236.0,348.0
171,200.0,370.0,200.0,306.0,264.0,306.0,264.0,370.0
172,85.0,202.0,85.0,138.0,149.0,138.0,149.0,202.0
173,197.0,187.0,197.0,123.0,261.0,123.0,261.0,187.0
174,264.0,414.0,264.0,350.0,328.0,350.0,328.0,414.0
175,255.0,123.0,255.0,59.0,319.0,59.0,319.0,123.0
176,117.0,146.0,117.0,82.0,181.0,82.0,181.0,146.0
177,267.0,170.0,267.0,106.0,331.0,106.0,331.0,170.0
178,286.0,580.0,286.0,516.0,350.0,516.0,350.0,580.0
179,262.0,128.0,262.0,64.0,326.0,64.0,326.0,128.0
180,281.0,234.0,281.0,170.0,345.0,170.0,345.0,234.0
181,100.0,367.0,100.0,303.0,164.0,303.0,164.0,367.0
182,43.0,214.0,43.0,150.0,107.0,150.0,107.0,214.0
183,296.0,104.0,296.0,40.0,360.0,40.0,360.0,104.0
184,92.0,387.0,92.0,323.0,156.0,323.0,156.0,387.0
185,248.0,408.0,248.0,344.0,312.0,344.0,312.0,408.0
186,131.0,309.0,131.0,245.0,195.0,245.0,195.0,309.0
187,32.0,460.0,32.0,396.0,96.0,396.0,96.0,460.0
188,223.0,357.0,223.0,293.0,287.0,293.0,287.0,357.0
189,207.0,125.0,207.0,61.0,271.0,61.0,271.0,125.0
190,275.0,203.0,275.0,139.0,339.0,139.0,339.0,203.0
191,381.0,402.0,381.0,338.0,445.0,338.0,445.0,402.0
192,312.0,219.0,312.0,155.0,376.0,155.0,376.0,219.0
193,259.0,466.0,259.0,402.0,323.0,402.0,323.0,466.0
194,110.0,288.0,110.0,224.0,174.0,224.0,174.0,288.0
195,211.0,249.0,211.0,185.0,275.0,185.0,275.0,249.0
196,145.0,428.0,145.0,364.0,209.0,364.0,209.0,428.0
197,199.0,519.0,199.0,455.0,263.0,455.0,263.0,519.0
198,78.0,273.0,78.0,209.0,142.0,209.0,142.0,273.0
199,253.0,305.0,253.0,241.0,317.0,241.0,317.0,305.0
200,359.0,313.0,359.0,249.0,423.0,249.0,423.0,313.0
201,88.0,313.0,88.0,249.0,152.0,249.0,152.0,313.0
202,143.0,285.0,143.0,221.0,207.0,221.0,207.0,285.0
203,285.0,183.0,285.0,119.0,349.0,119.0,349.0,183.0
204,193.0,306.0,193.0,242.0,257.0,242.0,257.0,306.0
205,221.0,264.0,221.0,200.0,285.0,200.0,285.0,264.0
206,408.0,270.0,408.0,206.0,472.0,206.0,472.0,270.0
207,318.0,125.0,318.0,61.0,382.0,61.0,382.0,125.0
208,334.0,212.0,334.0,148.0,398.0,148.0,398.0,212.0
209,222.0,346.0,222.0,282.0,286.0,282.0,286.0,346.0
210,155.0,207.0,155.0,143.0,219.0,143.0,219.0,207.0
211,390.0,270.0,390.0,206.0,454.0,206.0,454.0,270.0
212,148.0,183.0,148.0,119.0,212.0,119.0,212.0,183.0
213,427.0,196.0,427.0,132.0,491.0,132.0,491.0,196.0
214,462.0,337.0,462.0,273.0,526.0,273.0,526.0,337.0
215,294.0,162.0,294.0,98.0,358.0,98.0,358.0,162.0
216,325.0,181.0,325.0,117.0,389.0,117.0,389.0,181.0
217,91.0,138.0,91.0,74.0,155.0,74.0,155.0,138.0
218,403.0,220.0,403.0,156.0,467.0,156.0,467.0,220.0
219,59.0,110.0,59.0,46.0,123.0,46.0,123.0,110.0
220,297.0,224.0,297.0,160.0,361.0,160.0,361.0,224.0
221,287.0,111.0,287.0,47.0,351.0,47.0,351.0,111.0
222,323.0,202.0,323.0,138.0,387.0,138.0,387.0,202.0
223,319.0,271.0,319.0,207.0,383.0,207.0,383.0,271.0
224,372.0,392.0,372.0,328.0,436.0,328.0,436.0,392.0
225,181.0,488.0,181.0,424.0,245.0,424.0,245.0,488.0
226,192.0,268.0,192.0,204.0,256.0,204.0,256.0,268.0
227,313.0,182.0,313.0,118.0,377.0,118.0,377.0,182.0
228,201.0,370.0,201.0,306.0,265.0,306.0,265.0,370.0
229,46.0,596.0,46.0,532.0,110.0,532.0,110.0,596.0
230,338.0,148.0,338.0,84.0,402.0,84.0,402.0,148.0
231,397.0,425.0,397.0,361.0,461.0,361.0,461.0,425.0
232,93.0,384.0,93.0,320.0,157.0,320.0,157.0,384.0
233,444.0,114.0,444.0,50.0,508.0,50.0,508.0,114.0
234,483.0,364.0,483.0,300.0,547.0,300.0,547.0,364.0
235,341.0,414.0,341.0,350.0,405.0,350.0,405.0,414.0
236,289.0,246.0,289.0,182.0,353.0,182.0,353.0,246.0
237,507.0,212.0,507.0,148.0,571.0,148.0,571.0,212.0
238,391.0,425.0,391.0,361.0,455.0,361.0,455.0,425.0
239,64.0,401.0,64.0,337.0,128.0,337.0,128.0,401.0
240,241.0,143.0,241.0,79.0,305.0,79.0,305.0,143.0
241,242.0,189.0,242.0,125.0,306.0,125.0,306.0,189.0
242,244.0,230.0,244.0,166.0,308.0,166.0,308.0,230.0
243,136.0,551.0,136.0,487.0,200.0,487.0,200.0,551.0
244,285.0,516.0,285.0,452.0,349.0,452.0,349.0,516.0
245,271.0,431.0,271.0,367.0,335.0,367.0,335.0,431.0
246,131.0,491.0,131.0,427.0,195.0,427.0,195.0,491.0
247,191.0,423.0,191.0,359.0,255.0,359.0,255.0,423.0
248,171.0,131.0,171.0,67.0,235.0,67.0,235.0,131.0
249,75.0,301.0,75.0,237.0,139.0,237.0,139.0,301.0
250,227.0,263.0,227.0,199.0,291.0,199.0,291.0,263.0
251,296.0,401.0,296.0,337.0,360.0,337.0,360.0,401.0
252,174.0,124.0,174.0,60.0,238.0,60.0,238.0,124.0
253,45.0,414.0,45.0,350.0,109.0,350.0,109.0,414.0
254,40.0,207.0,40.0,143.0,104.0,143.0,104.0,207.0
255,289.0,514.0,289.0,450.0,353.0,450.0,353.0,514.0
256,236.0,247.0,236.0,183.0,300.0,183.0,300.0,247.0
257,159.0,182.0,159.0,118.0,223.0,118.0,223.0,182.0
258,315.0,498.0,315.0,434.0,379.0,434.0,379.0,498.0
259,132.0,425.0,132.0,361.0,196.0,361.0,196.0,425.0
260,306.0,157.0,306.0,93.0,370.0,93.0,370.0,157.0
261,217.0,284.0,217.0,220.0,281.0,220.0,281.0,284.0
262,78.0,234.0,78.0,170.0,142.0,170.0,142.0,234.0
263,314.0,201.0,314.0,137.0,378.0,137.0,378.0,201.0
264,49.0,451.0,49.0,387.0,113.0,387.0,113.0,451.0
265,140.0,100.0,140.0,36.0,204.0,36.0,204.0,100.0
266,108.0,373.0,108.0,309.0,172.0,309.0,172.0,373.0
267,381.0,338.0,381.0,274.0,445.0,274.0,445.0,338.0
268,301.0,457.0,301.0,393.0,365.0,393.0,365.0,457.0
269,115.0,286.0,115.0,222.0,179.0,222.0,179.0,286.0
270,140.0,333.0,140.0,269.0,204.0,269.0,204.0,333.0
271,437.0,141.0,437.0,77.0,501.0,77.0,501.0,141.0
272,474.0,195.0,474.0,131.0,538.0,131.0,538.0,195.0
273,381.0,390.0,381.0,326.0,445.0,326.0,445.0,390.0
274,543.0,430.0,543.0,366.0,607.0,366.0,607.0,430.0
275,48.0,225.0,48.0,161.0,112.0,161.0,112.0,225.0
276,346.0,148.0,346.0,84.0,410.0,84.0,410.0,148.0
277,248.0,415.0,248.0,351.0,312.0,351.0,312.0,415.0
278,200.0,280.0,200.0,216.0,264.0,216.0,264.0,280.0
279,464.0,183.0,464.0,119.0,528.0,119.0,528.0,183.0
280,147.0,428.0,147.0,364.0,211.0,364.0,211.0,428.0
281,46.0,594.0,46.0,530.0,110.0,530.0,110.0,594.0
282,160.0,160.0,160.0,96.0,224.0,96.0,224.0,160.0
283,40.0,209.0,40.0,145.0,104.0,145.0,104.0,209.0
284,63.0,453.0,63.0,389.0,127.0,389.0,127.0,453.0
285,39.0,379.0,39.0,315.0,103.0,315.0,103.0,379.0
286,90.0,158.0,90.0,94.0,154.0,94.0,154.0,158.0
287,65.0,280.0,65.0,216.0,129.0,216.0,129.0,280.0
288,56.0,290.0,56.0,226.0,120.0,226.0,120.0,290.0
289,96.0,413.0,96.0,349.0,160.0,349.0,160.0,413.0
290,48.0,330.0,48.0,266.0,112.0,266.0,112.0,330.0
291,334.0,552.0,334.0,488.0,398.0,488.0,398.0,552.0
292,319.0,558.0,319.0,494.0,383.0,494.0,383.0,558.0
293,348.0,539.0,348.0,475.0,412.0,475.0,412.0,539.0
294,349.0,149.0,349.0,85.0,413.0,85.0,413.0,149.0
295,376.0,372.0,376.0,308.0,440.0,308.0,440.0,372.0
296,62.0,354.0,62.0,290.0,126.0,290.0,126.0,354.0
297,194.0,201.0,194.0,137.0,258.0,137.0,258.0,201.0
298,222.0,138.0,222.0,74.0,286.0,74.0,286.0,138.0
299,89.0,501.0,89.0,437.0,153.0,437.0,153.0,501.0
300,176.0,557.0,176.0,493.0,240.0,493.0,240.0,557.0
301,72.0,146.0,72.0,82.0,136.0,82.0,136.0,146.0
302,167.0,529.0,167.0,465.0,231.0,465.0,231.0,529.0
303,295.0,541.0,295.0,477.0,359.0,477.0,359.0,541.0
304,32.0,122.0,32.0,58.0,96.0,58.0,96.0,122.0
305,76.0,387.0,76.0,323.0,140.0,323.0,140.0,387.0
306,313.0,319.0,313.0,255.0,377.0,255.0,377.0,319.0
307,289.0,488.0,289.0,424.0,353.0,424.0,353.0,488.0
308,87.0,408.0,87.0,344.0,151.0,344.0,151.0,408.0
309,321.0,191.0,321.0,127.0,385.0,127.0,385.0,191.0
310,232.0,284.0,232.0,220.0,296.0,220.0,296.0,284.0
311,335.0,231.0,335.0,167.0,399.0,167.0,399.0,231.0
312,513.0,265.0,513.0,201.0,577.0,201.0,577.0,265.0
313,334.0,181.0,334.0,117.0,398.0,117.0,398.0,181.0
314,373.0,181.0,373.0,117.0,437.0,117.0,437.0,181.0
315,392.0,290.0,392.0,226.0,456.0,226.0,456.0,290.0
316,399.0,349.0,399.0,285.0,463.0,285.0,463.0,349.0
317,191.0,160.0,191.0,96.0,255.0,96.0,255.0,160.0
318,33.0,147.0,33.0,83.0,97.0,83.0,97.0,147.0
319,261.0,315.0,261.0,251.0,325.0,251.0,325.0,315.0
320,107.0,462.0,107.0,398.0,171.0,398.0,171.0,462.0
321,355.0,591.0,355.0,527.0,419.0,527.0,419.0,591.0
322,105.0,176.0,105.0,112.0,169.0,112.0,169.0,176.0
323,304.0,141.0,304.0,77.0,368.0,77.0,368.0,141.0
324,236.0,154.0,236.0,90.0,300.0,90.0,300.0,154.0
325,201.0,288.0,201.0,224.0,265.0,224.0,265.0,288.0
326,39.0,459.0,39.0,395.0,103.0,395.0,103.0,459.0
327,289.0,480.0,289.0,416.0,353.0,416.0,353.0,480.0
328,89.0,241.0,89.0,177.0,153.0,177.0,153.0,241.0
329,83.0,414.0,83.0,350.0,147.0,350.0,147.0,414.0
330,304.0,601.0,304.0,537.0,368.0,537.0,368.0,601.0
331,288.0,522.0,288.0,458.0,352.0,458.0,352.0,522.0
332,142.0,605.0,142.0,541.0,206.0,541.0,206.0,605.0
333,245.0,97.0,245.0,33.0,309.0,33.0,309.0,97.0
334,44.0,236.0,44.0,172.0,108.0,172.0,108.0,236.0
335,242.0,500.0,242.0,436.0,306.0,436.0,306.0,500.0
336,166.0,563.0,166.0,499.0,230.0,499.0,230.0,563.0
337,270.0,121.0,270.0,57.0,334.0,57.0,334.0,121.0
338,108.0,489.0,108.0,425.0,172.0,425.0,172.0,489.0
339,105.0,229.0,105.0,165.0,169.0,165.0,169.0,229.0
340,249.0,318.0,249.0,254.0,313.0,254.0,313.0,318.0
341,393.0,260.0,393.0,196.0,457.0,196.0,457.0,260.0
342,276.0,220.0,276.0,156.0,340.0,156.0,340.0,220.0
343,209.0,444.0,209.0,380.0,273.0,380.0,273.0,444.0
344,105.0,265.0,105.0,201.0,169.0,201.0,169.0,265.0
345,269.0,141.0,269.0,77.0,333.0,77.0,333.0,141.0
346,127.0,270.0,127.0,206.0,191.0,206.0,191.0,270.0
347,446.0,320.0,446.0,256.0,510.0,256.0,510.0,320.0
348,231.0,341.0,231.0,277.0,295.0,277.0,295.0,341.0
349,222.0,131.0,222.0,67.0,286.0,67.0,286.0,131.0
350,314.0,108.0,314.0,44.0,378.0,44.0,378.0,108.0
351,269.0,207.0,269.0,143.0,333.0,143.0,333.0,207.0
352,224.0,363.0,224.0,299.0,288.0,299.0,288.0,363.0
353,196.0,583.0,196.0,519.0,260.0,519.0,260.0,583.0
354,325.0,409.0,325.0,345.0,389.0,345.0,389.0,409.0
355,359.0,330.0,359.0,266.0,423.0,266.0,423.0,330.0
356,375.0,543.0,375.0,479.0,439.0,479.0,439.0,543.0
357,183.0,511.0,183.0,447.0,247.0,447.0,247.0,511.0
358,227.0,510.0,227.0,446.0,291.0,446.0,291.0,510.0
359,254.0,243.0,254.0,179.0,318.0,179.0,318.0,243.0
360,530.0,301.0,530.0,237.0,594.0,237.0,594.0,301.0
361,537.0,223.0,537.0,159.0,601.0,159.0,601.0,223.0
362,193.0,100.0,193.0,36.0,257.0,36.0,257.0,100.0
363,453.0,116.0,453.0,52.0,517.0,52.0,517.0,116.0
364,196.0,299.0,196.0,235.0,260.0,235.0,260.0,299.0
365,233.0,436.0,233.0,372.0,297.0,372.0,297.0,436.0
366,208.0,123.0,208.0,59.0,272.0,59.0,272.0,123.0
367,83.0,220.0,83.0,156.0,147.0,156.0,147.0,220.0
368,88.0,160.0,88.0,96.0,152.0,96.0,152.0,160.0
369,435.0,202.0,435.0,138.0,499.0,138.0,499.0,202.0
370,128.0,330.0,128.0,266.0,192.0,266.0,192.0,330.0
371,330.0,453.0,330.0,389.0,394.0,389.0,394.0,453.0
372,173.0,349.0,173.0,285.0,237.0,285.0,237.0,349.0
373,211.0,330.0,211.0,266.0,275.0,266.0,275.0,330.0
374,133.0,494.0,133.0,430.0,197.0,430.0,197.0,494.0
375,218.0,358.0,218.0,294.0,282.0,294.0,282.0,358.0
376,213.0,236.0,213.0,172.0,277.0,172.0,277.0,236.0
377,107.0,571.0,107.0,507.0,171.0,507.0,171.0,571.0
378,197.0,585.0,197.0,521.0,261.0,521.0,261.0,585.0
379,92.0,186.0,92.0,122.0,156.0,122.0,156.0,186.0
380,252.0,500.0,252.0,436.0,316.0,436.0,316.0,500.0
381,111.0,386.0,111.0,322.0,175.0,322.0,175.0,386.0
382,378.0,586.0,378.0,522.0,442.0,522.0,442.0,586.0
383,240.0,473.0,240.0,409.0,304.0,409.0,304.0,473.0
384,152.0,460.0,152.0,396.0,216.0,396.0,216.0,460.0
385,108.0,200.0,108.0,136.0,172.0,136.0,172.0,200.0
386,277.0,483.0,277.0,419.0,341.0,419.0,341.0,483.0
387,175.0,257.0,175.0,193.0,239.0,193.0,239.0,257.0
388,78.0,431.0,78.0,367.0,142.0,367.0,142.0,431.0
389,236.0,254.0,236.0,190.0,300.0,190.0,300.0,254.0
390,138.0,560.0,138.0,496.0,202.0,496.0,202.0,560.0
391,97.0,194.0,97.0,130.0,161.0,130.0,161.0,194.0
392,207.0,569.0,207.0,505.0,271.0,505.0,271.0,569.0
393,357.0,247.0,357.0,183.0,421.0,183.0,421.0,247.0
394,204.0,413.0,204.0,349.0,268.0,349.0,268.0,413.0
395,210.0,339.0,210.0,275.0,274.0,275.0,274.0,339.0
396,320.0,337.0,320.0,273.0,384.0,273.0,384.0,337.0
397,360.0,202.0,360.0,138.0,424.0,138.0,424.0,202.0
398,355.0,500.0,355.0,436.0,419.0,436.0,419.0,500.0
399,383.0,593.0,383.0,529.0,447.0,529.0,447.0,593.0
400,76.0,241.0,76.0,177.0,140.0,177.0,140.0,241.0
401,87.0,186.0,87.0,122.0,151.0,122.0,151.0,186.0
402,38.0,358.0,38.0,294.0,102.0,294.0,102.0,358.0
403,226.0,100.0,226.0,36.0,290.0,36.0,290.0,100.0
404,308.0,328.0,308.0,264.0,372.0,264.0,372.0,328.0
405,290.0,179.0,290.0,115.0,354.0,115.0,354.0,179.0
406,150.0,132.0,150.0,68.0,214.0,68.0,214.0,132.0
407,278.0,261.0,278.0,197.0,342.0,197.0,342.0,261.0
408,181.0,157.0,181.0,93.0,245.0,93.0,245.0,157.0
409,469.0,273.0,469.0,209.0,533.0,209.0,533.0,273.0
